model,training_fraction,offline_fraction,hours,coverage,n_windows,combined_mw,incremental_shift_mw,combined_actual_coverage,combined_linear_quantile_mw
power_curves,0.0,1.0,1,0.99,4439,2.3769782090396037,0.0019027575527484247,0.9900878576255914,2.3771830058233285
power_curves,0.0,1.0,4,0.5,4433,3.4083677343757084,0.05991387277985821,0.5005639521768555,3.4083677343757084
power_curves,0.0,1.0,4,0.8,4433,2.892521320071672,0.021267237754339047,0.8003609293931875,2.892521320071672
power_curves,0.0,1.0,4,0.9,4433,2.680572307040552,0.007071999999999998,0.9000676742612227,2.6808799791695446
power_curves,0.0,1.0,4,0.95,4433,2.4916457857451078,0.003481885501969968,0.9505977893074667,2.4916457857451078
power_curves,0.0,1.0,4,0.99,4433,2.203206477548661,0.000836190952310921,0.9905256034288292,2.203206477548661
power_curves,0.0,1.0,24,0.5,4393,2.995550991115497,0.03776054745087266,0.5030730707944457,2.995550991115497
power_curves,0.0,1.0,24,0.8,4393,2.5894198163144684,0.005486708366104791,0.8019576599134988,2.5894198163144684
power_curves,0.0,1.0,24,0.9,4393,2.348923193159701,0.001967638656335205,0.9041657181880264,2.348923193159701
power_curves,0.0,1.0,24,0.95,4393,2.229365318633935,0.0012014512642023278,0.9519690416571819,2.229365318633935
power_curves,0.0,1.0,24,0.99,4393,1.9715488362158067,0.000544,0.9945367630320965,1.9715488362158067
power_curves,0.25,0.0,1,0.5,4439,5.343781703436557,1.8402957640877613,0.5001126379815274,5.343781703436557
power_curves,0.25,0.0,1,0.8,4439,4.756849358278247,1.6166373634738804,0.8001802207704438,4.757121593679529
power_curves,0.25,0.0,1,0.9,4439,4.4449828272288014,1.531178625765395,0.9002027483667493,4.447421229903172
power_curves,0.25,0.0,1,0.95,4439,4.184127903407294,1.4792140896963548,0.950214012164902,4.184340357258478
power_curves,0.25,0.0,1,0.99,4439,3.656470425439802,1.3888577455840674,0.9900878576255914,3.6581501397990914
power_curves,0.25,0.0,4,0.5,4433,5.106572423737692,1.8057345890626915,0.5003383713061132,5.106572423737692
power_curves,0.25,0.0,4,0.8,4433,4.5740197492881425,1.5865343729837458,0.8003609293931875,4.574276478708934
power_curves,0.25,0.0,4,0.9,4433,4.27398877155955,1.5009009393811112,0.9002932551319648,4.27398877155955
power_curves,0.25,0.0,4,0.95,4433,3.9187718475546554,1.4544287272062995,0.9501466275659824,3.9187718475546554
power_curves,0.25,0.0,4,0.99,4433,3.4952156390962963,1.3657248469264505,0.9900744416873449,3.497289928062798
power_curves,0.25,0.0,24,0.5,4393,4.6679243758130085,1.7152656664529138,0.501024356931482,4.6679243758130085
power_curves,0.25,0.0,24,0.8,4393,4.27398877155955,1.522750659886742,0.8021852947871614,4.27398877155955
power_curves,0.25,0.0,24,0.9,4393,3.822348184724685,1.4483689401527793,0.9041657181880264,3.822348184724685
power_curves,0.25,0.0,24,0.95,4393,3.5236598352127517,1.3730121054120528,0.9503755975415433,3.5236598352127517
power_curves,0.25,0.0,24,0.99,4393,3.284240942767126,1.3162772658189545,0.992943318916458,3.284240942767126
power_curves,0.25,0.25,1,0.5,4439,5.3759129131672605,1.8625786808986646,0.5001126379815274,5.3759129131672605
power_curves,0.25,0.25,1,0.8,4439,4.804468611073524,1.6729390998479594,0.8001802207704438,4.804551027632627
power_curves,0.25,0.25,1,0.9,4439,4.517828875443637,1.5974111823764445,0.9002027483667493,4.517921219056178
power_curves,0.25,0.25,1,0.95,4439,4.2471044746813735,1.541459316241541,0.950214012164902,4.248785050433762
power_curves,0.25,0.25,1,0.99,4439,3.737643539402611,1.4488275840504234,0.9900878576255914,3.7379379145932026
power_curves,0.25,0.25,4,0.5,4433,5.134929990926745,1.8262078801860362,0.500112790435371,5.134929990926745
power_curves,0.25,0.25,4,0.8,4433,4.6185950938864355,1.6408443407854707,0.8005865102639296,4.618734101462045
power_curves,0.25,0.25,4,0.9,4433,4.34007930704412,1.5699661426855889,0.9000676742612227,4.340353587620072
power_curves,0.25,0.25,4,0.95,4433,3.9606010611064573,1.5157064288676834,0.9501466275659824,3.9623642478021117
power_curves,0.25,0.25,4,0.99,4433,3.569571687749468,1.4301308391236442,0.9900744416873449,3.569571687749468
power_curves,0.25,0.25,24,0.5,4393,4.701440714773716,1.7266847624074977,0.500341452310494,4.701440714773716
power_curves,0.25,0.25,24,0.8,4393,4.323070257648197,1.565473533236455,0.8042340086501252,4.323070257648197
power_curves,0.25,0.25,24,0.9,4393,3.888308016304168,1.5001569178734122,0.9016617345777374,3.888308016304168
power_curves,0.25,0.25,24,0.95,4393,3.576457365589452,1.4515332578068791,0.954473025267471,3.576457365589452
power_curves,0.25,0.25,24,0.99,4393,3.35977183185933,1.3664891400100065,0.9943091281584339,3.35977183185933
power_curves,0.25,0.5,1,0.5,4439,5.41046264218731,1.8958287819668518,0.5001126379815274,5.41046264218731
power_curves,0.25,0.5,1,0.8,4439,4.845321924854041,1.7302643709168575,0.8001802207704438,4.845429434240371
power_curves,0.25,0.5,1,0.9,4439,4.5690153288328474,1.6527761582280662,0.9002027483667493,4.569443417842724
power_curves,0.25,0.5,1,0.95,4439,4.30264839384625,1.5933793376727785,0.950214012164902,4.305116460577635
power_curves,0.25,0.5,1,0.99,4439,3.7981155122163885,1.4944132230100335,0.9900878576255914,3.798216426529677
